2023-07-20 16:24:13 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2023-07-20 16:24:13 0 [Note] InnoDB: Uses event mutexes
2023-07-20 16:24:13 0 [Note] InnoDB: Compressed tables use zlib 1.2.12
2023-07-20 16:24:13 0 [Note] InnoDB: Number of pools: 1
2023-07-20 16:24:13 0 [Note] InnoDB: Using SSE2 crc32 instructions
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=71, page number=9] with future log sequence number 37394158
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=71, page number=8] with future log sequence number 37394132
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=71, page number=7] with future log sequence number 37394106
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=71, page number=6] with future log sequence number 37394069
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=71, page number=5] with future log sequence number 37394035
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=253] with future log sequence number 38238623
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=376] with future log sequence number 38238623
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=252] with future log sequence number 38238350
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=373] with future log sequence number 38238350
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=251] with future log sequence number 38228228
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=447] with future log sequence number 38228228
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=250] with future log sequence number 38218096
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=388] with future log sequence number 38218096
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=249] with future log sequence number 38207462
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=306] with future log sequence number 38207462
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=248] with future log sequence number 38196989
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=102, page number=4] with future log sequence number 38196913
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=102, page number=3] with future log sequence number 38196879
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=102, page number=8] with future log sequence number 38197009
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=368] with future log sequence number 38196989
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=246] with future log sequence number 38196544
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=101, page number=3] with future log sequence number 38196468
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=101, page number=6] with future log sequence number 38196564
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=358] with future log sequence number 38196544
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=245] with future log sequence number 38195989
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=62, page number=7] with future log sequence number 38195887
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=345] with future log sequence number 38195989
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=244] with future log sequence number 38195609
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=424] with future log sequence number 38195609
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=242] with future log sequence number 38185151
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=335] with future log sequence number 38185151
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=241] with future log sequence number 38174639
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=426] with future log sequence number 38174639
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=240] with future log sequence number 38164204
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=369] with future log sequence number 38164204
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=239] with future log sequence number 38153583
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=2, page number=20] with future log sequence number 38153769
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=382] with future log sequence number 38153583
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=238] with future log sequence number 38150516
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=1, page number=3] with future log sequence number 38153789
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=411] with future log sequence number 38150516
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=237] with future log sequence number 38150057
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=313] with future log sequence number 38150057
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=235] with future log sequence number 38149827
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=72, page number=4] with future log sequence number 38153593
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=72, page number=3] with future log sequence number 38153613
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=404] with future log sequence number 38149827
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=234] with future log sequence number 38149504
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=356] with future log sequence number 38149504
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=233] with future log sequence number 38139059
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=322] with future log sequence number 38267846
2023-07-20 16:24:13 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=408] with future log sequence number 38267739
